tytuł ogłoszenia,link,lokalizacja,powierzchnia,cena,cena za metr,czynsz,liczba pokoi,rodzaj budynku,rynek,ogrzewanie,piętro,stan wykończenia,forma własności,dostępne od,typ ogłoszeniodawcy,informacje dodatkowe,rok budowy,winda,materiał budynku,okna,certyfikat energetyczny,wyposażenie,zabezpieczenia,media,źródło
,https://www.otodom.pl/pl/oferta/4-pok-zarzew-do-zamieszkania-balkon-2-komorki-ID4wBtC.html,,82.71,750000.0,9068.0,1257.0,4.0,blok,wtórny,miejskie,1/4,do zamieszkania,pełna własność,brak informacji,prywatny,"balkon, piwnica",1991,nie,wielka płyta,plastikowe,,"zmywarka, lodówka, meble, piekarnik, kuchenka","domofon / wideofon, rolety antywłamaniowe","telewizja kablowa, internet",olx
,https://www.otodom.pl/pl/oferta/2-pokoje-39m2-w-lodzi-parking-ul-wolczanska-ID4wnDM.html,,39.0,319000.0,8179.0,700.0,2.0,blok,wtórny,inne,5/5,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,,1960,nie,,plastikowe,,,,,olx
,https://www.otodom.pl/pl/oferta/2pokoje-k-manufaktury-umed-niski-koszt-utrzymania-ID4wmKE.html,,31.5,285000.0,9048.0,199.0,2.0,kamienica,wtórny,elektryczne,3/4,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,,,nie,cegła,,,"meble, lodówka, piekarnik, zmywarka, kuchenka",,,olx
,https://www.otodom.pl/pl/oferta/centrum-37-m2-gotowe-do-wprowadzenia-z-parkingiem-ID4qSyH.html,,37.05,370000.0,9987.0,450.0,2.0,blok,wtórny,miejskie,parter/4,do zamieszkania,pełna własność,brak informacji,prywatny,"garaż/miejsce parkingowe, piwnica, oddzielna kuchnia, pom. użytkowe",,nie,cegła,plastikowe,A,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet",olx
,https://www.otodom.pl/pl/oferta/najwyzszy-standard-remontu-3-pokoje-wyposazone-ID4wFA5.html,,52.0,497000.0,9558.0,600.0,3.0,blok,wtórny,miejskie,3/4,do zamieszkania,pełna własność,2025-03-28,prywatny,"balkon, piwnica, pom. użytkowe",,nie,cegła,plastikowe,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet",olx
,https://www.otodom.pl/pl/oferta/mieszkanie-70m-z-ogrodkiem-w-zielonej-okolicy-ID4wH1b.html,,70.0,739000.0,10557.0,400.0,3.0,szeregowiec,wtórny,gazowe,parter/2,do zamieszkania,pełna własność,2025-05-01,prywatny,"ogródek, garaż/miejsce parkingowe, pom. użytkowe",2018,nie,pustak,plastikowe,C,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","system alarmowy, domofon / wideofon","telewizja kablowa, internet",olx
,https://www.otodom.pl/pl/oferta/stylowe-mieszkanie-w-sercu-lodzi-kilinskiego-105-ID4wnN0.html,,81.45,420000.0,5157.0,630.0,3.0,kamienica,wtórny,gazowe,2/4,do zamieszkania,pełna własność,2025-03-12,biuro nieruchomości,"garaż/miejsce parkingowe, piwnica, oddzielna kuchnia",,nie,cegła,plastikowe,,"meble, lodówka, piekarnik, kuchenka",,,olx
,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-lodz-widzew-jurczynskiego-ID4wKvp.html,,62.46,435000.0,6964.0,,3.0,,wtórny,miejskie,6/11,brak informacji,pełna własność,2025-04-10,prywatny,"balkon, piwnica",1980,tak,,plastikowe,,,,,olx
,https://www.otodom.pl/pl/oferta/2-pokoje-duzy-balkon-okazja-cenowa-do-30-04-ID4wFnY.html,,47.42,355000.0,7486.0,700.0,2.0,blok,wtórny,miejskie,3/3,do zamieszkania,spółdzielcze wł. prawo do lokalu,2025-03-28,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica, oddzielna kuchnia",1990,nie,,plastikowe,,"meble, pralka, lodówka, piekarnik, kuchenka",,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/atrakcyjny-apartament-kupujacy-nie-placi-prowizji-ID4uTk1.html,,109.0,939000.0,8615.0,,,apartamentowiec,wtórny,miejskie,3/4,do zamieszkania,brak informacji,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica, pom. użytkowe",2007,nie,cegła,,,,,,olx
,https://www.otodom.pl/pl/oferta/2-pokojowe-rozkladowe-mieszkanie-na-parterze-ID4uciQ.html,,44.09,360000.0,8165.0,600.0,2.0,blok,wtórny,miejskie,parter/4,do zamieszkania,spółdzielcze wł. prawo do lokalu,brak informacji,prywatny,"piwnica, oddzielna kuchnia",1964,nie,,plastikowe,A,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",,,olx
,https://www.otodom.pl/pl/oferta/m3-2-pietro-44-79m2-balkon-lodz-baluty-zabieniec-ID4wGRx.html,,44.79,295000.0,6586.0,600.0,2.0,blok,wtórny,miejskie,2/3,do remontu,spółdzielcze wł. prawo do lokalu,brak informacji,prywatny,"balkon, piwnica, oddzielna kuchnia",1977,nie,wielka płyta,plastikowe,C,"lodówka, meble, kuchenka, telewizor, pralka","drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",olx
,https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-z-cegla-i-antresola-gorna-ID4wvaW.html,,50.0,389000.0,7780.0,543.0,3.0,kamienica,wtórny,miejskie,parter/3,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe",1910,nie,cegła,plastikowe,,"piekarnik, telewizor, zmywarka",,"internet, telewizja kablowa",olx
,https://www.otodom.pl/pl/oferta/mieszkania-w-kameralnej-kamienicy-spacerowa-6-lodz-ID4rG83.html,,35.3,208270.0,5900.0,,1.0,kamienica,pierwotny,gazowe,2/3,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"ogródek, garaż/miejsce parkingowe",1920,nie,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet",olx
,https://www.otodom.pl/pl/oferta/gotowe-2-pokoje-po-remoncie-0-prowizji-ID4wcQM.html,,33.5,321600.0,9600.0,299.0,2.0,blok,wtórny,elektryczne,3,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"garaż/miejsce parkingowe, pom. użytkowe",,nie,cegła,plastikowe,W trakcie realizacji / Zwolnione,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/29-35-m2-balkon-bez-prowizji-ID4qO4f.html,,29.35,290466.0,9897.0,330.0,1.0,apartamentowiec,pierwotny,miejskie,1/4,do wykończenia,pełna własność,2024-05-28,biuro nieruchomości,,2024,tak,inny,,,,,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/m-3-pod-klucz-rojna-2-pietro-balkon-dwustronne-ID4wHso.html,,38.0,365000.0,9605.0,430.0,2.0,blok,wtórny,miejskie,2/4,do zamieszkania,brak informacji,2025-04-01,biuro nieruchomości,"balkon, piwnica, oddzielna kuchnia",1970,nie,wielka płyta,plastikowe,A+,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",olx
,https://www.otodom.pl/pl/oferta/nowe-centrum-lodzi-do-zamieszkania-lub-wynajecia-ID4tr8N.html,,38.89,369900.0,9511.0,,2.0,kamienica,wtórny,miejskie,3/4,do zamieszkania,pełna własność,brak informacji,prywatny,,,nie,cegła,plastikowe,,"meble, piekarnik, kuchenka",,,olx
,https://www.otodom.pl/pl/oferta/retkinia-przytulne-m-3-do-zamieszkania-ID4waEd.html,,42.0,365000.0,8690.0,485.0,2.0,blok,wtórny,miejskie,3/4,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, piwnica, oddzielna kuchnia",1977,nie,,,,"meble, telewizor",,"telefon, internet, telewizja kablowa",olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/lodz-gorna-ul-zapolskiej-okolice-na-sprzedaz-ID4uKr7.html,,46.0,299000.0,6500.0,500.0,3.0,blok,wtórny,brak informacji,3/4,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,,,nie,,,,,,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/radwanska-kosciuszki-2-pokoje-co-miejskie-ID4wlwm.html,,26.0,252000.0,9692.0,300.0,2.0,kamienica,wtórny,miejskie,3/4,do zamieszkania,pełna własność,brak informacji,prywatny,,1920,nie,cegła,plastikowe,A,"lodówka, meble, pralka","drzwi / okna antywłamaniowe, domofon / wideofon",,olx
,https://www.otodom.pl/pl/oferta/duze-3-pokoje-przy-teatrze-jaracza-ID4uc67.html,,101.04,329500.0,3261.0,777.0,3.0,kamienica,wtórny,gazowe,1/3,do remontu,pełna własność,brak informacji,biuro nieruchomości,,1930,nie,cegła,plastikowe,W trakcie realizacji / Zwolnione,,,,olx
,https://www.otodom.pl/pl/oferta/nowoczesne-mieszkanie-z-duzym-balkonem-ID4wugI.html,,65.84,715000.0,10860.0,656.0,3.0,apartamentowiec,wtórny,miejskie,1/5,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe",2019,tak,,plastikowe,,"zmywarka, lodówka, meble, piekarnik, kuchenka",,,olx
,https://www.otodom.pl/pl/oferta/spod-nieba-na-lodz-kaliska-w-sekunde-ID4uVs3.html,,37.2,297000.0,7984.0,970.0,2.0,,wtórny,miejskie,10/10,do zamieszkania,pełna własność,2025-02-11,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica, pom. użytkowe",1972,tak,wielka płyta,,,,,,olx
,https://www.otodom.pl/pl/oferta/3-pokoje-piekny-widok-po-remoncie-wyposazone-ID4wtpU.html,,50.0,494000.0,9880.0,600.0,3.0,blok,wtórny,miejskie,5/10,do zamieszkania,brak informacji,brak informacji,prywatny,"balkon, piwnica, pom. użytkowe",,tak,,plastikowe,,"zmywarka, lodówka, meble, piekarnik, telewizor, pralka","drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet",olx
,https://www.otodom.pl/pl/oferta/rozkladowe-m4-64m-z-duzym-balkonem-gorna-zarzew-ID4ob1L.html,,64.0,475000.0,7422.0,700.0,3.0,blok,wtórny,miejskie,5/10,do remontu,pełna własność,brak informacji,prywatny,"balkon, piwnica, oddzielna kuchnia, pom. użytkowe",1984,tak,,plastikowe,,,,,olx
,https://www.otodom.pl/pl/oferta/na-sprzedaz-rozkladowe-3-pokojowe-mieszkanie-ID4wjfs.html,,57.0,419000.0,7351.0,663.0,3.0,blok,wtórny,miejskie,2/10,do remontu,spółdzielcze wł. prawo do lokalu,brak informacji,biuro nieruchomości,"balkon, piwnica, pom. użytkowe",1970,tak,wielka płyta,plastikowe,,,,,olx
,https://www.otodom.pl/pl/oferta/mieszkanie-2-pok-25m2-lodz-felsztynskiego-37-ID4wuLg.html,,25.02,160000.0,6395.0,200.0,2.0,kamienica,wtórny,elektryczne,parter/3,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,,,nie,cegła,plastikowe,,"lodówka, meble, kuchenka, pralka","drzwi / okna antywłamaniowe, domofon / wideofon",,olx
,https://www.otodom.pl/pl/oferta/dwa-pokoje-z-balkonem-po-generalnym-remoncie-ID4wyqw.html,,45.15,425000.0,9413.0,650.0,2.0,blok,wtórny,miejskie,1/4,do zamieszkania,pełna własność,2025-02-28,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica, pom. użytkowe",,nie,,plastikowe,,"piekarnik, lodówka, zmywarka",,"telefon, internet, telewizja kablowa",olx
,https://www.otodom.pl/pl/oferta/sprzedam-3-pokojowe-mieszkanie-ID4wCsu.html,,57.29,539000.0,9408.0,600.0,3.0,blok,wtórny,miejskie,2/4,do zamieszkania,spółdzielcze wł. prawo do lokalu,brak informacji,prywatny,"balkon, piwnica, oddzielna kuchnia",,nie,wielka płyta,plastikowe,,,,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/apartament-4-pok-winda-brama-na-pilota-3-balkony-ID4wG4b.html,,107.0,750000.0,7009.0,1125.0,4.0,apartamentowiec,wtórny,miejskie,4/5,brak informacji,brak informacji,2025-03-28,biuro nieruchomości,"balkon, piwnica",1997,tak,cegła,drewniane,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet",olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/nowy-start-w-mieszkaniu-z-mozliwosciami-ID4r8XG.html,,47.34,299500.0,6327.0,670.0,2.0,blok,wtórny,miejskie,parter/3,do remontu,pełna własność,2024-06-20,biuro nieruchomości,"garaż/miejsce parkingowe, piwnica, oddzielna kuchnia",,nie,cegła,drewniane,,,,,olx
,https://www.otodom.pl/pl/oferta/dwupokojowe-mieszkanie-ul-maratonska-ID4uGBl.html,,53.0,475000.0,8962.0,700.0,2.0,blok,wtórny,miejskie,4/4,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, piwnica",,nie,,plastikowe,,"meble, klimatyzacja","drzwi / okna antywłamaniowe, domofon / wideofon",,olx
,https://www.otodom.pl/pl/oferta/nowosc-mieszkanie-z-potencjalem-38m2-balkon-ID4wqz3.html,,38.08,289000.0,7589.0,,1.0,blok,wtórny,miejskie,2/3,do remontu,pełna własność,brak informacji,biuro nieruchomości,"balkon, piwnica, oddzielna kuchnia",,nie,cegła,plastikowe,,,,,olx
,https://www.otodom.pl/pl/oferta/2-pokoje-retkinia-ID4wKHs.html,,42.42,419000.0,9877.0,550.0,2.0,blok,wtórny,miejskie,1/4,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"oddzielna kuchnia, pom. użytkowe",1984,nie,wielka płyta,,,,,"telewizja kablowa, internet",olx
,https://www.otodom.pl/pl/oferta/lodz-ul-rojna-mieszkanie-do-remontu-ID4wBNo.html,,37.6,275000.0,7314.0,486.0,1.0,blok,wtórny,brak informacji,1/4,do wykończenia,brak informacji,brak informacji,biuro nieruchomości,,,nie,,drewniane,,,,,olx
,https://www.otodom.pl/pl/oferta/mieszkanie-3-pokojowe-przy-rondzie-lotnikow-ID4wgbq.html,,45.0,359000.0,7978.0,530.0,3.0,blok,wtórny,miejskie,2/4,do remontu,brak informacji,brak informacji,biuro nieruchomości,"balkon, piwnica, oddzielna kuchnia",1960,nie,,plastikowe,,,,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/idealne-1-lub-2-pokojowe-fuzja-stan-deweloperski-ID4wHtP.html,,36.63,403000.0,11002.0,400.0,2.0,apartamentowiec,wtórny,miejskie,3/5,do zamieszkania,pełna własność,2025-04-01,biuro nieruchomości,"balkon, pom. użytkowe",2023,tak,silikat,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon",,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/apartament-z-ogrodkiem-w-atrakcyjnej-lokalizacji-ID4uFwF.html,,63.0,569000.0,9032.0,,3.0,apartamentowiec,wtórny,miejskie,parter/4,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,,2013,tak,cegła,,,,,,olx
,https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-na-osiedlu-sokolowka-baluty-ID4wAqY.html,,57.5,645000.0,11217.0,700.0,2.0,apartamentowiec,wtórny,miejskie,6/7,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, piwnica",2014,tak,silikat,drewniane,,"meble, lodówka, piekarnik, zmywarka, kuchenka",,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/rozkladowe-m3-ul-lniana-26-balkon-ID4wsim.html,,45.0,285000.0,6333.0,550.0,2.0,blok,wtórny,miejskie,4/4,do remontu,spółdzielcze wł. prawo do lokalu,brak informacji,biuro nieruchomości,"balkon, piwnica, oddzielna kuchnia",,nie,wielka płyta,plastikowe,W trakcie realizacji / Zwolnione,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",olx
,https://www.otodom.pl/pl/oferta/duza-kawalerka-na-parterze-widzew-ID4uxe2.html,,35.34,275000.0,7782.0,500.0,1.0,blok,wtórny,miejskie,parter/10,do wykończenia,spółdzielcze wł. prawo do lokalu,brak informacji,biuro nieruchomości,"piwnica, oddzielna kuchnia",1977,tak,wielka płyta,plastikowe,W trakcie realizacji / Zwolnione,,"drzwi / okna antywłamaniowe, domofon / wideofon",,olx
,https://www.otodom.pl/pl/oferta/kawalerka-po-remoncie-blisko-aleksandrowa-ID4wjtb.html,,29.5,219000.0,7424.0,400.0,1.0,,wtórny,brak informacji,1/1,do zamieszkania,pełna własność,2025-03-08,biuro nieruchomości,,,nie,,plastikowe,,"meble, piekarnik, lodówka, pralka, zmywarka",,,olx
,https://www.otodom.pl/pl/oferta/piekne-m3-po-remoncie-dwa-pokoje-dabrowa-ID4wH1k.html,,36.6,375000.0,10246.0,410.0,2.0,blok,wtórny,miejskie,3/4,do zamieszkania,pełna własność,brak informacji,prywatny,"balkon, piwnica",1971,nie,,plastikowe,,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",,"telewizja kablowa, internet",olx
,https://www.otodom.pl/pl/oferta/idealna-inwestycja-w-sercu-lodzi-ID4uXyZ.html,,23.07,187000.0,8106.0,180.0,2.0,kamienica,wtórny,elektryczne,3/3,brak informacji,brak informacji,2025-02-12,biuro nieruchomości,,1930,nie,cegła,,,,,,olx
,https://www.otodom.pl/pl/oferta/m-3-rozkladowe-ul-lutomierska-ID4wBHS.html,,43.19,315000.0,7293.0,550.0,2.0,,wtórny,miejskie,9/10,do zamieszkania,spółdzielcze wł. prawo do lokalu,brak informacji,biuro nieruchomości,"oddzielna kuchnia, pom. użytkowe",1976,tak,wielka płyta,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telefon, internet, telewizja kablowa",olx
,https://www.otodom.pl/pl/oferta/m3-2-pokoje-51-5m2-lodz-janow-wtbs-ID4wzJp.html,,51.5,250000.0,4854.0,1170.0,2.0,blok,wtórny,miejskie,3,do zamieszkania,udział,brak informacji,prywatny,"balkon, piwnica, oddzielna kuchnia, pom. użytkowe",1999,nie,,plastikowe,W trakcie realizacji / Zwolnione,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka","drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",olx
,https://www.otodom.pl/pl/oferta/3-pokoje-w-bezposrednim-sasiedztwie-parku-ID4wdRX.html,,46.29,579000.0,12508.0,680.0,3.0,blok,wtórny,miejskie,1/2,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"taras, garaż/miejsce parkingowe",2024,nie,inny,,,,,,olx
,https://www.otodom.pl/pl/oferta/4-pokojowe-mieszkanie-z-balkonem-i-miejscem-parkin-ID4u9fx.html,,68.0,499000.0,7338.0,700.0,4.0,blok,wtórny,miejskie,3/3,do zamieszkania,pełna własność,2024-10-07,biuro nieruchomości,"balkon, oddzielna kuchnia, pom. użytkowe",1961,nie,cegła,plastikowe,,,,"internet, telewizja kablowa",olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/m-3-38m2-lodz-polesie-retkinia-2-pokoje-nowa-cena-ID4wyUL.html,,40.0,309000.0,7725.0,450.0,2.0,blok,wtórny,miejskie,7/10,do zamieszkania,spółdzielcze wł. prawo do lokalu,brak informacji,prywatny,"balkon, piwnica",1984,tak,,plastikowe,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka",,,olx
,https://www.otodom.pl/pl/oferta/trzypokojowe-mieszkanie-ul-kresowa-ID4uTsN.html,,46.9,497000.0,10597.0,700.0,3.0,apartamentowiec,wtórny,miejskie,parter/2,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, piwnica",,tak,,plastikowe,,,,"telewizja kablowa, internet",olx
,https://www.otodom.pl/pl/oferta/4-pokojowe-olechow-duzy-balkon-1-pietro-ID4wLzI.html,,65.0,584900.0,8998.0,810.0,4.0,blok,wtórny,miejskie,1/4,do zamieszkania,pełna własność,brak informacji,prywatny,"balkon, piwnica, pom. użytkowe",1989,nie,wielka płyta,plastikowe,A,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",olx
,https://www.otodom.pl/pl/oferta/przytulne-m5-na-retkni-ID4wzCV.html,,64.0,550000.0,8594.0,,4.0,blok,wtórny,miejskie,parter/4,brak informacji,spółdzielcze wł. prawo do lokalu,brak informacji,prywatny,"balkon, ogródek, piwnica, pom. użytkowe",,nie,wielka płyta,plastikowe,,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",,"telewizja kablowa, internet",olx
,https://www.otodom.pl/pl/oferta/2-pokoje-rozkladowe-nowe-instalacje-gorzowska-8-ID4ozgg.html,,45.0,310000.0,6889.0,613.0,2.0,blok,wtórny,miejskie,2/4,do remontu,pełna własność,brak informacji,prywatny,,,nie,inny,plastikowe,,"zmywarka, piekarnik, kuchenka",,"telewizja kablowa, internet, telefon",olx
,https://www.otodom.pl/pl/oferta/wygodna-kawalerka-blisko-manufaktury-ID4wqPy.html,,19.5,204750.0,10500.0,300.0,1.0,blok,wtórny,miejskie,2/4,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,,1956,nie,cegła,plastikowe,,"zmywarka, lodówka, meble, piekarnik, kuchenka, telewizor, pralka, klimatyzacja",,"telewizja kablowa, internet",olx
,https://www.otodom.pl/pl/oferta/3-rozkladowe-pokoje-sloneczne-i-zaciszne-m4-ID4whjI.html,,57.0,484000.0,8491.0,750.0,3.0,blok,wtórny,miejskie,9/10,do zamieszkania,pełna własność,brak informacji,prywatny,"balkon, piwnica, oddzielna kuchnia",,tak,wielka płyta,plastikowe,,"lodówka, meble, piekarnik, kuchenka, pralka","drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/2-pokojerozkladbalkoncicha-i-zielona-okolica-ID4tTJV.html,,45.0,335000.0,7444.0,500.0,2.0,blok,wtórny,miejskie,4/4,do zamieszkania,pełna własność,2024-12-01,biuro nieruchomości,"balkon, oddzielna kuchnia",1972,nie,,plastikowe,,,,,olx
,https://www.otodom.pl/pl/oferta/ul-cedry-2a-3-pokoje-62-mkw-ID4tauS.html,,61.41,730000.0,11887.0,700.0,3.0,apartamentowiec,wtórny,miejskie,3/3,brak informacji,pełna własność,brak informacji,biuro nieruchomości,"balkon, piwnica",2020,tak,inny,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet",olx
,https://www.otodom.pl/pl/oferta/m3-z-garazem-rondo-lotnikow-ID4sGLo.html,,45.13,430000.0,9528.0,500.0,2.0,blok,wtórny,miejskie,3/4,do zamieszkania,pełna własność,brak informacji,prywatny,"balkon, garaż/miejsce parkingowe, piwnica, oddzielna kuchnia",1961,nie,cegła,plastikowe,,"meble, piekarnik, kuchenka, pralka","drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet",olx
,https://www.otodom.pl/pl/oferta/nowe-3-pokoje-garaz-w-cenie-obok-piotrkowskiej-ID4wDtH.html,,55.0,485700.0,8831.0,,3.0,blok,pierwotny,miejskie,brak informacji,do wykończenia,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe, pom. użytkowe",,tak,cegła,plastikowe,,,"drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/mieszkanie-2-pokoje-widzew-ul-bartoka-ID4wpO6.html,,31.0,345000.0,11129.0,,2.0,blok,wtórny,miejskie,6/10,do zamieszkania,pełna własność,brak informacji,prywatny,,1980,tak,wielka płyta,plastikowe,,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","drzwi / okna antywłamaniowe, domofon / wideofon","telewizja kablowa, internet, telefon",olx
,https://www.otodom.pl/pl/oferta/przestronne-mieszkanie-z-klimatycznymi-antresolami-ID4sWGc.html,,73.0,359000.0,4918.0,380.0,2.0,kamienica,wtórny,miejskie,parter/4,do zamieszkania,pełna własność,2024-10-04,biuro nieruchomości,,1905,nie,cegła,,,,,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/mieszkanie-loftowe-blisko-manufaktury-ID4wHGt.html,,109.0,765000.0,7018.0,550.0,3.0,kamienica,wtórny,gazowe,1/3,do zamieszkania,pełna własność,brak informacji,prywatny,"balkon, garaż/miejsce parkingowe",,nie,cegła,plastikowe,W trakcie realizacji / Zwolnione,,"drzwi / okna antywłamaniowe, domofon / wideofon",,olx
,,,,,,,,,,,,,,,,,,,,,,,,,olx
,https://www.otodom.pl/pl/oferta/nowoczesne-3-pokoje-duzy-taras-winda-garaz-ID4uCV4.html,,46.29,566000.0,12227.0,,3.0,apartamentowiec,wtórny,miejskie,1/2,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,"balkon, garaż/miejsce parkingowe",2024,tak,,plastikowe,,"zmywarka, meble, piekarnik, kuchenka",,"telewizja kablowa, internet",olx
,https://www.otodom.pl/pl/oferta/ciche-wyposazone-m3-przy-parku-bez-prowizji-ID4wsBq.html,,36.24,349000.0,9630.0,450.0,2.0,blok,wtórny,miejskie,parter/4,do zamieszkania,spółdzielcze wł. prawo do lokalu,brak informacji,prywatny,"balkon, piwnica",,nie,wielka płyta,plastikowe,,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka",,,olx
,https://www.otodom.pl/pl/oferta/2-pokoje-47-4-m2-do-remontu-centralne-ogrzewanie-ID4wt5Z.html,,47.4,245000.0,5169.0,630.0,2.0,kamienica,wtórny,miejskie,1/3,do remontu,pełna własność,brak informacji,prywatny,,1932,nie,cegła,plastikowe,W trakcie realizacji / Zwolnione,,"drzwi / okna antywłamaniowe, domofon / wideofon",,olx
,https://www.otodom.pl/pl/oferta/mieszkanie-z-balkonem-po-remoncie-fuzja-ID4wkEh.html,,30.81,385000.0,12496.0,550.0,1.0,apartamentowiec,wtórny,miejskie,3/5,do zamieszkania,pełna własność,brak informacji,biuro nieruchomości,,2021,tak,żelbet,plastikowe,A+,"zmywarka, lodówka, meble, piekarnik, kuchenka, pralka","drzwi / okna antywłamaniowe, domofon / wideofon",,olx
,https://www.otodom.pl/pl/oferta/prezentacja-tylko-5-go-i-6-go-kwietnia-ID4wGDZ.html,,50.26,333333.0,6632.0,0.0,2.0,,wtórny,brak informacji,2/4,do zamieszkania,pełna własność,2025-03-29,biuro nieruchomości,,1960,nie,,plastikowe,,"meble, piekarnik, lodówka, pralka, zmywarka",,,olx
